time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,OMCCL_nOK_0001,localidade_id_MSRPMPX_1531,RPAMO1_SColTempo_0003_delta_tempo,localidade_id_MSOMCARC_1482,localidade_id_MSRPFDI_1531,OMCCL_SColTempo_0001_delta_tempo,RPDOU_SColTempo_0002_delta_tempo,chamados_MSRPDOU,localidade_id_MSRPRBR_1128,OMCCL_SColTempo_0004_delta_tempo,chamados_MSOMRCB,localidade_id_MSRPNOQ_1523,chamados_MSRPAMB,localidade_id_MSRPNOQ_1526,chamados_MSRPAMO,ref_Periodo,OMCGR_SColTempo_0003_delta_tempo,chamados_MSOMCGR,localidade_id_MSOMJRD_1245,localidade_id_MSRPTCU_1166,RPNAS_SColTempo_0002_delta_tempo,OMGUA_SColTempo_0001_delta_tempo,ref_2018_07,ref_2018_06,chamados_MSRPAMO1,chamados_MSRPTRN,OMCGR_SColTempo_0001_delta_tempo,chamados_MSOMJRD,OMIGT_SColTempo_0001_delta_tempo,localidade_id_MSOMNOQ_1526,chamados_MSRPATJ,chamados_MSRPMMA,localidade_id_MSRPDOU_1531,localidade_id_MSOMCGR_559,localidade_id_MSRPTCU_1531,ref_2018_08_01,localidade_id_MSRPNOQ_1531,localidade_id_MSRPMMA_1106,ref_2018_07_06,ref_2018_07_07,ref_2018_07_04,ref_2018_07_05,ref_2018_07_02,ref_2018_07_03,chamados_MSRPTCU,OMBLV_SColTempo_0001_delta_tempo,RPMMA_SColTempo_0003_delta_tempo,ref_2018_07_08,ref_2018_07_09,localidade_id_MSRPNVL_1531,OMRCB_SColTempo_0003_delta_tempo,localidade_id_MSOMDOU_1531,localidade_id_MSRPTCU_1371,localidade_id_MSOMNOQ_1531,OMCGR_SColTempo_0002_delta_tempo,localidade_id_MSRPMPX_1034,OMJRD_nOK_0002,chamados_MSOMNOQ,chamados_MSRPPPR,localidade_id_MSRPPPR_1531,localidade_id_MSOMCGR_1531,localidade_id_MSRPAMO_1531,RPAMB_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1459,RPPPR_nOK_0004,ref_2018_07_15,ref_2018_07_14,ref_2018_07_17,RPCGR_SColTempo_0002_delta_tempo,ref_2018_07_11,ref_2018_07_10,ref_2018_07_13,localidade_id_MSOMBLV_1372,ref_2018_06_30,RPNOQ_SColTempo_0002_delta_tempo,RPNAS1_SColTempo_0002_delta_tempo,ref_2018_07_19,ref_2018_07_18,localidade_id_MSOMIGT_1531,localidade_id_MSRPTCU_468,OMCGR_nOK_0002,OMBLV_SColTempo_0002_delta_tempo,RPPPR_SColTempo_0001_delta_tempo,chamados_MSRPMPX,RPRBR_SColTempo_0002_delta_tempo,localidade_id_Savis_1520,ref_2018_07_30,RPTRN_SColTempo_0001_delta_tempo,RPATJ_SColTempo_0002_delta_tempo,RPAMO_SColTempo_0002_delta_tempo,RPNVL_SColTempo_0002_delta_tempo,OMJRD_SColTempo_0002_delta_tempo,localidade_id_MSOMMNO_1531,chamados_MSRPRBR,RPFDI_SColTempo_0001_delta_tempo,RPNAS_SColTempo_0001_delta_tempo,chamados_MSOMDOU,ref_2018_06_27,ref_2018_06_26,ref_2018_06_25,ref_2018_07_23,ref_2018_07_24,ref_2018_07_25,ref_2018_07_26,Chamados_Desconto,ref_2018_07_28,ref_2018_07_29,ref_2018_06_29,ref_2018_06_28,RPAMB_SColTempo_0001_delta_tempo,localidade_id_MSRPMMA_1531,RPFDI_SColTempo_0002_delta_tempo,localidade_id_MSOMRCB_1531,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,chamados_MSRPNOQ,chamados_MSOMCCL,chamados_MSOMIGT,localidade_id_MSOMCGR_1417,RPMPX_SColTempo_0002_delta_tempo,localidade_id_MSRPPPR_1251,ref_2018_07_12,ref_2018_07_31,chamados_MSRPNAS1,localidade_id_PROMGUA_1531,localidade_id_MSOMJRD_1523,localidade_id_MSRPNAS_1433,localidade_id_MSOMJRD_1526,OMIGT_SColTempo_0002_delta_tempo,localidade_id_MSRPMPX_1042,localidade_id_MSOMCARC_1531,localidade_id_Savis_1509,OMDOU_SColTempo_0002_delta_tempo,localidade_id_MSRPSPE_1526,chamados_Savis,RPFDI_nOK_0001,localidade_id_MSRPTCU_570,OMAMB_SColTempo_0001_delta_tempo,RPPPR_SColTempo_0004_delta_tempo,ref_2018_07_22,OMMNO_SColTempo_0002_delta_tempo,ref_2018_08,RPPPR_SColTempo_0002_delta_tempo,RPTRN_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1531,chamados_PROMGUA,ref_2018_07_27,localidade_id_MSRPCGR_1531,RPTCU_SColTempo_0003_delta_tempo,localidade_id_MSRPNAS_1531,ref_2018_08_05,chamados_MSRPCGR,ref_2018_08_03,ref_2018_08_02,localidade_id_MSRPSPE_1531,localidade_id_MSRPMPX_1542,RPMMA_SColTempo_0001_delta_tempo,RPSPE_SColTempo_0001_delta_tempo,chamados_MSRPSPE,RPAMB_SColTempo_0003_delta_tempo,ref_2018_07_01,localidade_id_MSOMCCL_1531,localidade_id_MSRPNAS1_1531,RPNAS1_nOK_0002,chamados_MSOMCARC,localidade_id_MSOMBLV_1531,RPTCU_SColTempo_0001_delta_tempo,ref_2018_07_20,RPNAS1_SColTempo_0001_delta_tempo,chamados_MSOMMNO,RPAMO_SColTempo_0001_delta_tempo,RPNOQ_SColTempo_0003_delta_tempo,RPATJ_SColTempo_0001_delta_tempo,OMNOQ_SColTempo_0003_delta_tempo,RPAMO1_SColTempo_0001_delta_tempo,RPDOU_SColTempo_0001_delta_tempo,localidade_id_MSRPATJ_1531,OMPPR_SColTempo_0002_delta_tempo,RPMPX_SColTempo_0001_delta_tempo,chamados_MSRPFDI,localidade_id_MSRPNVL_1543,RPNOQ_SColTempo_0001_delta_tempo,ref_2018_08_04,chamados_MSRPNVL,ref_2018_07_16,RPSPE_nOK_0001,RPPPR_SColTempo_0003_delta_tempo,RPSPE_SColTempo_0002_delta_tempo,RPRBR_SColTempo_0001_delta_tempo,RPNVL_SColTempo_0001_delta_tempo,OMDOU_SColTempo_0001_delta_tempo,chamados_MSRPNAS,RPNOQ_nOK_0002,localidade_id_MSRPAMB_1531,localidade_id_MSOMMNO_1276,RPNOQ_nOK_0001,localidade_id_MSRPRBR_1265,localidade_id_MSRPTRN_1531,localidade_id_MSRPAMO1_1531,OMCARC_SColTempo_0003_delta_tempo,ref_2018_07_21,localidade_id_MSRPMMA_1471
"2018-06-30 01:22:01","2018-06-30 01:22:02",1.0,3.49987132723E-08,1371, , , , , ,1341,1322, , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , ,1370,1371, , , ,1369, , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1,1328,1371, , , , , ,1370,1337, ,1371,1, ,1320,1341,1327,1326,1323, , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336,1320, , , , ,1330, , , , , , , ,1371, , , , , , , , , ,1330, ,1371, ,1327,1328,1341,1371, ,1322, ,1371,1339, , ,1328, , , , ,1337, ,1371,1326,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:02","2018-06-30 01:22:03",1.0,3.49987132723E-08,1371, , , , , ,1341,1322, , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , ,1370,1371, , , ,1369, , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1,1328,1371, , , , , ,1370,1337, ,1371,1, , ,1341,1327,1326,1323, , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336, , , , , ,1330, , , , , , , ,1371, , , , , , , , , ,1330, ,1371, ,1327,1328,1341,1371, ,1322, ,1371,1339, , ,1328, , , , ,1337, ,1371,1326,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:03","2018-06-30 01:22:05",2.0,6.99974265446E-08,1371, , , , , ,1341,1322, , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , ,1370,1371, , , ,1369, , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , ,1370,1337, ,1371,1, , ,1341,1327,1326,1323, , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336, , , , , ,1330, , , , , , , ,1371, , , , , , , , , ,1330, ,1371, ,1327, ,1341,1371, ,1322, ,1371,1339, , , , , , , ,1337, ,1371,1326,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:05","2018-06-30 01:22:06",1.0,3.49987132723E-08,1371, , , , , ,1341,1322, , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , ,1370,1371, , , ,1369, , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , ,1370,1337, ,1371,1, , , ,1327,1326,1323, , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336, , , , , ,1330, , , , , , , ,1371, , , , , , , , , ,1330, ,1371, ,1327, , , , ,1322, ,1371,1339, , , , , , , ,1337, ,1371,1326,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:06","2018-06-30 01:22:08",2.0,6.99974265446E-08,1371, , , , , ,1341,1322, , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , ,1337, ,1371,1, , , ,1327, ,1323, , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336, , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, ,1327, , , , ,1322, ,1371,1339, , , , , , , ,1337, ,1371, ,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:08","2018-06-30 01:22:09",1.0,3.49987132723E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , ,1337, ,1371,1, , , ,1327, , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , ,1327, ,1, , , ,1372, ,1341, ,1336, , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, ,1327, , , , , , ,1371,1339, , , , , , , ,1337, ,1371, ,1327, , , , , , , , ,1371, , 
"2018-06-30 01:22:09","2018-06-30 01:22:10",1.0,3.49987132723E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , ,1337, ,1371,1, , , ,1327, , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , , , ,1, , , ,1372, ,1341, ,1336, , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, ,1327, , , , , , ,1371,1339, , , , , , , ,1337, ,1371, , , , , , , , , , ,1371, , 
"2018-06-30 01:22:10","2018-06-30 01:22:11",1.0,3.49987132723E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, ,1337, , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , ,1337, ,1371,1, , , ,1327, , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , ,1337, , , , , ,1, , , ,1372, ,1341, , , , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, ,1327, , , , , , ,1371,1339, , , , , , , ,1337, ,1371, , , , , , , , , , ,1371, , 
"2018-06-30 01:22:11","2018-06-30 01:22:15",4.0,1.39994853089E-07,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , ,1371,1, , , , , , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , ,1371, , , , , , , , , , ,1371, , 
"2018-06-30 01:22:15","2018-06-30 01:22:16",1.0,3.49987132723E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , ,1371,1, , , , , , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , ,1371, , , , , , , , , , , , , 
"2018-06-30 01:22:16","2018-06-30 01:22:18",2.0,6.99974265446E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , ,1371, , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , ,1371, , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:18","2018-06-30 01:22:19",1.0,3.49987132723E-08,1371, , , , , ,1341, , , ,1341, , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:19","2018-06-30 01:22:21",2.0,6.99974265446E-08,1371, , , , , , , , , , , , , , , ,1,1371, , , ,1371,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341,1371, , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:21","2018-06-30 01:22:25",4.0,1.39994853089E-07,1371, , , , , , , , , , , , , , , ,1,1371, , , , ,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , ,1371, , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341, , , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , ,1339, , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , ,1339, , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:25","2018-06-30 01:22:27",2.0,6.99974265446E-08, , , , , , , , , , , , , , , , ,1,1371, , , , ,1341, ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341, , , , , , , , , ,1, , , , , , ,1341, , ,1341, , , , , , , , , , , , , , , , , , , ,1, , , , , ,1341, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:27","2018-06-30 01:22:28",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,1371, , , , , , ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , ,1341, , , , , , , , , ,1, , , , , , ,1341, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:28","2018-06-30 01:22:53",25.0,8.74967831808E-07, , , , , , , , , , , , , , , , ,1,1371, , , , , , ,1, , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:53","2018-06-30 01:22:56",3.0,1.04996139817E-07, , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1371, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 01:22:56","2018-06-30 16:38:52",54956.0,0.00192338928659, , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:38:52","2018-06-30 16:38:56",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:38:56","2018-06-30 16:39:05",9.0,3.14988419451E-07, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:39:05","2018-06-30 16:39:06",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:39:06","2018-06-30 16:39:10",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:39:10","2018-06-30 16:39:11",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:39:11","2018-06-30 16:39:14",3.0,1.04996139817E-07, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , 
"2018-06-30 16:39:14","2018-06-30 16:39:15",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , , , , ,5100, , 
"2018-06-30 16:39:15","2018-06-30 16:39:16",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , , , , ,5100, , 
"2018-06-30 16:39:16","2018-06-30 16:39:17",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , ,5100, , , , , , , , , , ,5100, , 
"2018-06-30 16:39:17","2018-06-30 16:39:18",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100, , , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , , , , , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100, , , , , , , , , , ,5100, , , , , , , , , , ,5100, , 
"2018-06-30 16:39:18","2018-06-30 16:39:19",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1,5100, , , , , , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100,5100, , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , ,5100, , , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100, , , , , , , , , , ,5100, , , , , , , , , , ,5100, , 
"2018-06-30 16:39:19","2018-06-30 16:39:20",1.0,3.49987132723E-08, , , , , , ,5070, , , ,5070, , , , , ,1,5100, , , , , , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100,5100, , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , ,5100, , , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100, , , , , , , , , , ,5100, , , , , , , , , , ,5100, , 
"2018-06-30 16:39:20","2018-06-30 16:39:23",3.0,1.04996139817E-07, , , , , , ,5070, , , ,5070, , , , , ,1,5100, , , ,5100, , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100,5100, , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , ,5100, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , , , ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , ,5100,5069, , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100, , , , , , , , , ,5069,5100, , , , , , , , , , ,5100, , 
"2018-06-30 16:39:23","2018-06-30 16:39:24",1.0,3.49987132723E-08, , , , , , ,5070, , , ,5070, , , , , ,1,5100, , , ,5100, , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100,5100, , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , ,5100, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,5074, , , ,5070, ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , ,5100,5069, , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100, , , , , , , , , ,5069,5100, ,5070, , , , , , , , ,5100, , 
"2018-06-30 16:39:24","2018-06-30 16:39:25",1.0,3.49987132723E-08, , , , , , ,5070, , , ,5070, , , , , ,1,5100, , , ,5100, , ,1, , ,5100, ,5069, , , , , , , , , , , , , , , , ,5100,5100, , , ,5100, , , ,5100, , , , , , , , , , , , , , , , , , ,1, ,5100, , , , , ,5100, , ,5100,1, , , , , , , , , ,5100, , , , , , , , ,1, , , , , , , , , , , , , , ,5069, , , , , , , , ,5074, , , ,5070, ,1, , , ,5100, , , , , , , , , ,5069, , , , , , , ,5100,5069, , , , , , , , ,5069, ,5100, , , , ,5100, , , ,5100,5069, , , , , , , , ,5069,5100, ,5070, , , , , , , , ,5100, , 
